total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
9,6000000.0,63.3,2017-08-27T00:00:00,3,2.65,12.0,42.1,12,False,False,False,6.9,2.0,Санкт-Петербург,61.0
20,3200000.0,43.4,2019-03-15T00:00:00,2,2.5,5.0,25.8,5,False,False,False,5.8,0.0,посёлок Металлострой,-1.0
1,4500000.0,62.0,2017-09-13T00:00:00,2,2.5,10.0,35.0,10,False,False,False,10.0,0.0,посёлок Парголово,60.0
16,3700000.0,31.0,2018-09-10T00:00:00,1,2.5,9.0,15.5,3,False,False,False,8.1,0.0,Санкт-Петербург,149.0
12,3400000.0,63.5,2018-03-23T00:00:00,3,2.5,9.0,46.2,7,False,False,False,8.15823573810452,0.0,Коммунар,302.0
10,4650000.0,39.0,2018-05-19T00:00:00,1,2.6,12.0,20.0,3,False,False,False,10.3,2.0,Санкт-Петербург,-1.0
7,4150000.0,60.3,2016-05-24T00:00:00,2,2.8,9.0,31.4,6,False,False,False,9.6,1.0,посёлок Металлострой,45.00000000000001
9,6500000.0,71.9,2019-02-21T00:00:00,3,2.56,10.0,42.8,2,False,False,False,8.3,2.0,Санкт-Петербург,59.0
7,3650000.0,38.2,2017-04-20T00:00:00,1,2.6,12.0,20.0,12,False,False,False,10.0,2.0,Санкт-Петербург,92.0
9,20900000.0,137.0,2018-03-13T00:00:00,4,3.0,5.0,97.0,4,False,False,False,10.0,0.0,Санкт-Петербург,-1.0
11,8000000.0,76.8,2017-02-21T00:00:00,3,3.05,4.0,55.8,4,False,False,False,9.6,0.0,Санкт-Петербург,237.0
7,4201475.0,37.0,2017-07-01T00:00:00,1,2.65,21.0,15.0,19,False,False,False,10.0,0.0,Санкт-Петербург,55.0
8,4450000.0,56.4,2018-07-12T00:00:00,2,2.65,16.0,31.0,9,False,False,False,10.0,2.0,Санкт-Петербург,45.00000000000001
12,13500000.0,156.6,2016-05-26T00:00:00,6,3.6,7.0,114.8,2,False,False,False,11.5,0.0,Санкт-Петербург,451.0
20,4750000.0,42.2,2017-08-06T00:00:00,1,2.75,25.0,18.0,1,False,False,False,10.0,0.0,Санкт-Петербург,268.0
7,1650000.0,54.3,2017-06-30T00:00:00,2,2.6,5.0,29.8,3,False,False,False,8.3,2.0,поселок Сумино,418.0
6,1900000.0,38.0,2019-02-21T00:00:00,1,2.65,5.0,17.0,5,False,False,False,8.5,0.0,деревня Большие Колпаны,-1.0
5,1100000.0,40.0,2018-07-05T00:00:00,2,2.65,2.0,28.0,1,False,False,False,5.0,0.0,деревня Кипень,-1.0
10,4300000.0,55.0,2017-10-13T00:00:00,2,2.65,12.0,34.0,1,False,False,False,10.0,0.0,Санкт-Петербург,45.00000000000001
7,3450000.0,74.0,2017-12-07T00:00:00,3,2.65,5.0,46.7556270096463,1,False,False,False,9.507235348342274,0.0,Кингисепп,45.00000000000001
17,25500000.0,174.0,2017-04-10T00:00:00,4,3.0,15.0,76.0,14,False,False,False,31.0,0.0,Санкт-Петербург,217.0
13,7100000.0,86.0,2018-10-02T00:00:00,3,2.7,18.0,53.0,1,False,False,False,10.2,0.0,Санкт-Петербург,177.00000000000003
8,2800000.0,34.0,2019-03-02T00:00:00,1,2.65,7.0,17.7,7,False,False,False,11.9,0.0,Санкт-Петербург,-1.0
17,8500000.0,46.0,2018-09-21T00:00:00,1,3.0,7.0,16.8,3,False,False,False,11.7,2.0,Санкт-Петербург,60.0
2,5950000.0,55.0,2018-03-15T00:00:00,2,2.65,26.0,32.200854700854705,14,False,False,False,8.856770808322368,0.0,Санкт-Петербург,60.0
17,4090000.0,43.1,2019-03-26T00:00:00,1,2.55,13.0,17.1,2,False,False,False,8.4,0.0,Санкт-Петербург,17.0
9,3870000.0,35.5,2016-12-19T00:00:00,1,2.8,16.0,13.1,11,False,False,False,10.0,0.0,Санкт-Петербург,394.0
3,3149000.0,45.0,2017-05-17T00:00:00,2,2.55,5.0,29.0,2,False,False,False,6.0,0.0,Кронштадт,377.00000000000006
14,6300000.0,63.0,2016-11-08T00:00:00,2,2.65,24.0,31.0,17,False,False,False,12.0,0.0,посёлок Шушары,364.00000000000006
16,7200000.0,71.0,2019-01-25T00:00:00,3,2.65,9.0,48.0,4,False,False,False,8.0,2.0,Санкт-Петербург,49.0
10,690000.0,28.66,2018-02-23T00:00:00,1,2.53,2.0,16.7,2,False,False,False,8.1,0.0,Выборг,-1.0
1,5400000.0,63.0,2014-12-10T00:00:00,3,2.65,5.0,43.0,1,False,False,False,9.0,0.0,Колпино,1085.0
12,4250000.0,47.8,2015-07-11T00:00:00,1,2.65,16.0,17.0,4,False,False,False,14.0,2.0,Санкт-Петербург,927.0
5,3600000.0,39.3,2017-10-26T00:00:00,1,2.6,12.0,20.0,2,False,False,False,8.5,0.0,Санкт-Петербург,30.0
9,4550000.0,55.0,2018-02-04T00:00:00,2,2.65,25.0,29.0,1,False,False,False,9.8,0.0,Кудрово,177.00000000000003
5,7300000.0,52.1,2016-03-18T00:00:00,2,3.0,7.0,31.0,7,False,False,False,5.6,0.0,Санкт-Петербург,126.0
15,7800000.0,60.0,2015-07-24T00:00:00,2,2.65,16.0,33.0,13,False,False,False,10.5,0.0,Санкт-Петербург,653.0
7,2450000.0,47.5,2016-01-16T00:00:00,2,2.65,5.0,27.0,3,False,False,False,8.5,0.0,поселок городского типа Большая Ижора,396.0
8,4680000.0,49.0,2018-04-20T00:00:00,2,2.65,9.0,30.5,2,False,False,False,6.1,1.0,Санкт-Петербург,217.0
5,3900000.0,44.0,2016-04-19T00:00:00,2,2.65,5.0,27.0,3,False,False,False,7.2,0.0,Санкт-Петербург,70.0
12,5730000.0,42.7,2018-04-05T00:00:00,1,2.75,16.0,20.60862898550725,4,False,False,False,10.57135922330097,0.0,Санкт-Петербург,15.0
8,3750000.0,31.0,2019-02-22T00:00:00,1,2.5,9.0,15.6,7,False,False,False,8.3,0.0,Санкт-Петербург,23.000000000000004
9,9300000.0,88.3,2018-02-05T00:00:00,4,2.65,5.0,61.3,4,False,False,False,8.0,0.0,Санкт-Петербург,63.0
15,2600000.0,38.0,2017-12-14T00:00:00,1,2.65,20.0,17.62,20,False,False,False,9.27,0.0,деревня Новое Девяткино,40.0
13,14350000.0,97.35,2019-01-03T00:00:00,2,3.0,16.0,34.3,11,False,False,False,38.86,0.0,Санкт-Петербург,-1.0
20,6700000.0,64.3,2018-10-18T00:00:00,3,2.6,14.0,37.0,9,False,False,False,8.5,0.0,Санкт-Петербург,60.0
9,5150000.0,43.0,2017-09-03T00:00:00,1,2.8,20.0,20.0,19,False,False,False,8.0,0.0,Санкт-Петербург,353.00000000000006
10,8650000.0,73.6,2018-11-03T00:00:00,3,2.5,24.0,45.0,10,False,False,False,10.0,0.0,посёлок Парголово,32.0
3,2790000.0,28.0,2016-02-16T00:00:00,1,2.5,5.0,16.0,2,False,False,False,5.5,0.0,посёлок Шушары,1065.0
8,1540000.0,44.0,2016-07-02T00:00:00,2,2.65,2.0,27.0,1,False,False,False,8.0,1.0,Кингисепп,87.00000000000001
3,8235000.0,47.6,2017-07-06T00:00:00,1,2.65,13.0,14.1,13,False,False,False,18.16,2.0,Санкт-Петербург,488.0
5,1650000.0,32.0,2018-10-09T00:00:00,1,2.5,4.0,20.0,4,False,False,False,8.0,1.0,Луга,-1.0
0,1720000.0,42.0,2017-12-09T00:00:00,2,2.65,5.0,24.0,4,False,False,False,6.5,1.0,городской посёлок Мга,45.00000000000001
2,6700000.0,57.0,2017-04-07T00:00:00,2,2.65,15.0,32.0,6,False,False,False,7.2,3.0,Санкт-Петербург,102.0
9,8700000.0,57.0,2017-10-26T00:00:00,2,3.2,6.0,32.0,4,False,False,False,8.0,0.0,Санкт-Петербург,16.0
20,2450000.0,30.3,2016-04-23T00:00:00,1,2.5,5.0,12.0,4,False,False,False,7.1,0.0,Петергоф,431.0
9,2179000.0,35.0,2018-07-16T00:00:00,1,2.65,12.0,16.0,6,False,False,False,9.3,0.0,городской посёлок Янино-1,146.0
6,2600000.0,32.6,2018-02-21T00:00:00,1,2.6,9.0,18.0,5,False,False,False,6.2,0.0,Красное Село,268.0
4,1846648.0,25.0,2018-03-21T00:00:00,1,2.65,23.0,12.065942028985507,7,False,False,False,6.189320388349514,0.0,Санкт-Петербург,45.00000000000001
6,3800000.0,38.0,2016-05-26T00:00:00,1,2.65,6.0,15.0,3,False,False,False,10.0,0.0,Санкт-Петербург,45.00000000000001
5,4132020.0,41.2,2018-03-11T00:00:00,1,2.65,25.0,19.88467246376812,16,False,False,False,10.2,0.0,Санкт-Петербург,45.00000000000001
2,2815000.0,29.84,2018-08-19T00:00:00,1,2.65,18.0,14.02,13,False,False,False,8.69,0.0,посёлок Мурино,121.0
14,3390000.0,46.0,2016-12-17T00:00:00,2,2.65,5.0,30.0,1,False,False,False,7.0,0.0,Санкт-Петербург,575.0
12,18600884.0,139.2,2017-10-03T00:00:00,4,3.0,5.0,74.4,3,False,False,False,19.0,0.0,Санкт-Петербург,388.00000000000006
14,1580000.0,28.0,2017-11-26T00:00:00,1,2.65,2.0,17.0,1,False,False,False,5.0,0.0,поселок Кобринское,44.00000000000001
11,11315000.0,92.0,2016-05-05T00:00:00,3,2.65,16.0,52.0,14,False,False,False,14.0,1.0,Санкт-Петербург,47.00000000000001
9,2900000.0,73.0,2018-06-24T00:00:00,4,2.65,5.0,48.16460378599276,1,False,False,False,8.4,0.0,Луга,47.00000000000001
18,4600000.0,49.0,2017-12-12T00:00:00,2,2.5,9.0,38.5,2,False,False,False,7.0,1.0,Санкт-Петербург,298.0
9,4900000.0,68.0,2016-06-11T00:00:00,3,2.6,9.0,42.0,3,False,False,False,10.0,2.0,Санкт-Петербург,870.0
12,5700000.0,69.0,2019-03-25T00:00:00,3,2.6,9.0,49.0,2,False,False,False,6.0,0.0,Санкт-Петербург,28.0
5,3300000.0,47.0,2018-03-30T00:00:00,1,3.0,10.0,22.683971014492755,4,False,False,False,11.635922330097086,0.0,деревня Новое Девяткино,42.0
17,9600000.0,95.2,2018-10-03T00:00:00,3,2.65,16.0,51.7,2,False,False,False,15.0,2.0,Санкт-Петербург,-1.0
10,3070000.0,38.1,2018-02-10T00:00:00,1,2.65,18.0,18.388495652173916,4,False,False,False,9.43252427184466,0.0,Санкт-Петербург,45.00000000000001
7,6250000.0,78.3,2017-08-17T00:00:00,3,3.25,5.0,52.7,5,False,False,False,9.4,1.0,Санкт-Петербург,444.0
20,5400000.0,32.6,2018-09-03T00:00:00,1,2.8,24.0,18.0,12,False,False,False,9.2,0.0,Санкт-Петербург,85.0
8,4100000.0,34.5,2019-04-18T00:00:00,1,2.5,14.0,17.5,5,False,False,False,8.0,0.0,Санкт-Петербург,11.000000000000002
12,8150000.0,66.0,2019-01-09T00:00:00,2,2.8,25.0,32.5,10,False,False,False,11.0,0.0,Санкт-Петербург,36.0
0,7000000.0,70.0,2018-09-12T00:00:00,3,2.65,12.0,42.0,10,False,False,False,10.0,1.0,Санкт-Петербург,13.0
3,2300000.0,26.45,2016-05-06T00:00:00,1,2.65,24.0,19.4,20,False,False,False,6.548300970873785,0.0,поселок Мурино,44.00000000000001
8,3250000.0,45.1,2016-08-12T00:00:00,2,2.5,5.0,29.0,1,False,False,False,6.0,0.0,Всеволожск,621.0
2,3550000.0,45.0,2017-06-02T00:00:00,2,2.65,5.0,30.0,4,False,False,False,6.0,0.0,Санкт-Петербург,25.0
19,5900000.0,61.0,2017-09-29T00:00:00,2,2.54,8.0,33.5,6,False,False,False,11.0,2.0,Санкт-Петербург,193.00000000000003
18,25000000.0,134.0,2016-12-01T00:00:00,7,3.29,6.0,104.0,2,False,False,False,11.2,0.0,Санкт-Петербург,278.0
11,5100000.0,73.3,2018-02-13T00:00:00,4,2.56,9.0,52.3,8,False,False,False,7.0,2.0,Санкт-Петербург,113.0
12,4599000.0,60.0,2017-02-07T00:00:00,2,2.7,27.0,30.0,12,False,False,False,15.0,0.0,посёлок Мурино,107.0
16,4450000.0,41.0,2017-11-27T00:00:00,1,2.55,10.0,20.0,8,False,False,False,11.4,1.0,Санкт-Петербург,163.0
10,4950000.0,63.0,2017-10-13T00:00:00,3,2.6,9.0,40.0,3,False,False,False,9.5,0.0,Санкт-Петербург,431.0
9,16300000.0,132.0,2017-12-06T00:00:00,3,2.6,12.0,81.3,6,False,False,False,23.5,4.0,Санкт-Петербург,29.0
1,8600000.0,64.3,2018-02-19T00:00:00,2,2.8,24.0,36.8,4,False,False,False,12.8,2.0,Санкт-Петербург,242.0
11,2400000.0,35.79,2017-11-29T00:00:00,1,2.65,18.0,15.0,16,False,False,False,9.2,1.0,посёлок Мурино,45.00000000000001
10,4750000.0,65.0,2018-02-26T00:00:00,3,2.6,9.0,43.0,3,False,False,False,7.0,0.0,Санкт-Петербург,36.0
2,4700000.0,55.0,2017-08-10T00:00:00,2,2.65,9.0,45.0,7,False,False,False,7.0,0.0,Санкт-Петербург,436.0
10,9500000.0,79.2,2019-03-02T00:00:00,3,2.75,15.0,48.9,7,False,False,False,10.7,4.0,Санкт-Петербург,-1.0
20,4500000.0,44.9,2019-03-11T00:00:00,2,2.5,5.0,27.4,3,False,False,False,7.2,0.0,Санкт-Петербург,-1.0
10,5300000.0,64.3,2019-04-25T00:00:00,3,2.85,5.0,51.3,2,False,False,False,7.0,0.0,Санкт-Петербург,-1.0
10,4100000.0,34.0,2018-09-03T00:00:00,1,2.75,15.0,14.0,14,False,False,False,9.0,1.0,Кудрово,45.00000000000001
15,5500000.0,54.0,2018-08-15T00:00:00,2,2.65,12.0,32.0,3,False,False,False,8.0,0.0,Санкт-Петербург,19.0
20,5809000.0,52.5,2019-04-12T00:00:00,2,2.7,12.0,30.0,8,False,False,False,8.1,0.0,Санкт-Петербург,-1.0
10,4090000.0,42.0,2018-11-15T00:00:00,1,2.65,16.0,20.0,13,False,False,False,10.0,0.0,Санкт-Петербург,26.0
10,3450000.0,47.3,2018-06-19T00:00:00,2,2.55,7.0,26.6,1,False,False,False,7.3,0.0,Петергоф,31.0
5,6494357.0,45.6,2017-12-30T00:00:00,1,2.65,18.0,14.5,8,False,False,False,15.6,0.0,Санкт-Петербург,357.00000000000006
9,6160000.0,58.0,2018-02-28T00:00:00,3,2.55,9.0,44.1,5,False,False,False,6.2,0.0,Санкт-Петербург,342.0
10,4200000.0,60.0,2015-12-21T00:00:00,2,2.57,10.0,33.0,8,False,False,False,11.0,1.0,Колпино,236.0
6,13050000.0,131.0,2017-04-10T00:00:00,3,2.65,12.0,58.0,3,False,False,False,46.0,0.0,Санкт-Петербург,14.0
11,5250000.0,59.0,2017-09-17T00:00:00,3,2.7,9.0,39.0,9,False,False,False,7.0,1.0,Санкт-Петербург,570.0
14,5500000.0,58.2,2018-07-22T00:00:00,3,2.57,9.0,37.2,8,False,False,False,6.9,1.0,Санкт-Петербург,106.0
19,4900000.0,95.0,2017-06-22T00:00:00,3,2.65,5.0,53.5,3,False,False,False,10.0,0.0,Выборг,131.0
6,3500000.0,35.1,2017-04-06T00:00:00,1,2.65,9.0,21.0,9,False,False,False,5.8,2.0,Санкт-Петербург,454.0
17,5800000.0,54.7,2017-07-06T00:00:00,2,2.55,6.0,30.9,5,False,False,False,8.3,2.0,Санкт-Петербург,112.0
10,2350000.0,30.0,2018-02-22T00:00:00,1,2.65,5.0,17.0,1,False,False,False,5.2,0.0,Гатчина,253.0
28,29990000.0,186.0,2017-11-10T00:00:00,3,2.65,24.0,91.7,24,False,False,False,25.5,0.0,Санкт-Петербург,89.00000000000001
20,3650000.0,71.7,2016-05-28T00:00:00,3,2.5,9.0,43.9,6,False,False,False,9.2,2.0,Шлиссельбург,-1.0
3,3400000.0,26.8,2018-01-15T00:00:00,0,2.65,24.0,16.0,19,False,True,False,0.0,0.0,Санкт-Петербург,22.000000000000004
9,2500000.0,60.8,2017-04-28T00:00:00,4,2.5,5.0,44.9,5,False,False,False,5.7,1.0,поселок Ушаки,3.0000000000000004
4,4150000.0,46.0,2017-06-24T00:00:00,1,2.65,23.0,18.0,2,False,False,False,11.0,1.0,Санкт-Петербург,369.00000000000006
12,10990000.0,69.0,2017-10-04T00:00:00,2,2.8,22.0,29.5,7,False,False,False,17.5,5.0,Санкт-Петербург,377.00000000000006
7,5520000.0,57.0,2018-11-23T00:00:00,2,2.65,18.0,33.371794871794876,5,False,False,False,9.178835201352273,0.0,Санкт-Петербург,54.0
12,8500000.0,71.0,2016-06-28T00:00:00,2,2.65,8.0,39.0,2,False,False,False,11.0,0.0,Санкт-Петербург,499.0
0,1600000.0,54.0,2018-01-13T00:00:00,3,2.7,4.0,34.11897106109324,2,False,False,False,6.9377122812227405,0.0,городской посёлок Мга,45.00000000000001
0,3950000.0,38.7,2018-12-13T00:00:00,1,2.65,12.0,20.1,8,False,False,False,10.3,0.0,Санкт-Петербург,5.0
6,4200000.0,35.6,2018-07-10T00:00:00,1,2.65,12.0,17.4,10,False,False,False,7.7,0.0,Санкт-Петербург,62.0
12,4750000.0,70.1,2018-09-28T00:00:00,3,2.65,10.0,43.0,2,False,False,False,8.8,0.0,Сертолово,158.0
20,2600000.0,70.0,2017-11-23T00:00:00,3,2.6,5.0,44.0,4,False,False,False,8.3,2.0,деревня Бегуницы,525.0
1,1780000.0,43.5,2018-02-04T00:00:00,2,2.65,5.0,25.46794871794872,5,False,False,False,7.0049005484004185,1.0,Сясьстрой,139.0
12,6200000.0,84.0,2016-04-17T00:00:00,3,2.65,16.0,45.0,16,False,False,False,10.0,2.0,Санкт-Петербург,196.0
10,1400000.0,37.0,2017-02-21T00:00:00,2,2.5,2.0,23.7,2,False,False,False,5.5,0.0,посёлок Пригородный,405.0
9,9420000.0,96.5,2017-10-18T00:00:00,3,3.45,6.0,48.4,2,False,False,False,13.5,0.0,Санкт-Петербург,113.0
2,2590000.0,33.0,2017-12-11T00:00:00,1,2.65,25.0,16.0,6,False,False,False,8.2,1.0,посёлок Шушары,41.0
50,14500000.0,119.7,2017-12-02T00:00:00,4,4.0,4.0,87.5,3,False,False,False,13.5,0.0,Санкт-Петербург,106.0
9,3950000.0,40.0,2017-08-02T00:00:00,1,2.51,16.0,19.0,10,False,False,False,8.0,2.0,Санкт-Петербург,94.0
19,65138176.0,169.3,2014-12-09T00:00:00,4,3.0,8.0,95.41,4,False,False,False,22.46,2.0,Санкт-Петербург,1001.0
6,8500000.0,44.1,2017-08-21T00:00:00,1,2.65,9.0,19.2,2,False,False,False,11.5,0.0,Санкт-Петербург,179.00000000000003
10,4700000.0,35.2,2019-03-22T00:00:00,1,2.58,9.0,18.0,4,False,False,False,7.0,0.0,Санкт-Петербург,-1.0
17,9450000.0,98.0,2017-03-03T00:00:00,3,3.2,4.0,59.2,4,False,False,False,13.0,0.0,Санкт-Петербург,510.0
16,5000000.0,48.0,2019-03-24T00:00:00,2,2.6,17.0,30.0,9,False,False,False,9.0,1.0,Всеволожск,-1.0
18,6390000.0,77.0,2019-03-13T00:00:00,4,2.5,9.0,56.0,3,False,False,False,7.0,0.0,Санкт-Петербург,6.000000000000001
9,3550000.0,35.0,2016-06-15T00:00:00,1,2.65,12.0,18.0,10,False,False,False,6.0,0.0,Санкт-Петербург,77.0
3,2620000.0,26.0,2018-08-28T00:00:00,1,2.65,25.0,18.3,16,False,False,False,6.4368932038834945,0.0,Санкт-Петербург,63.0
15,5500000.0,41.0,2019-01-30T00:00:00,1,2.8,16.0,15.6,16,False,False,False,10.2,0.0,Санкт-Петербург,83.0
20,4850000.0,53.6,2018-03-19T00:00:00,3,2.5,5.0,38.0,5,False,False,False,5.2,0.0,Санкт-Петербург,152.0
7,2730000.0,31.0,2018-02-12T00:00:00,1,2.48,5.0,17.0,1,False,False,False,6.0,0.0,Санкт-Петербург,169.0
19,5300000.0,60.1,2018-07-15T00:00:00,3,2.5,9.0,43.0,7,False,False,False,6.3,0.0,Санкт-Петербург,6.000000000000001
9,4290000.0,50.0,2017-10-28T00:00:00,2,2.55,9.0,32.7,4,False,False,False,6.5,0.0,Санкт-Петербург,152.0
11,4300000.0,56.4,2017-04-23T00:00:00,2,2.76,12.0,32.0,5,False,False,False,8.8,0.0,посёлок Металлострой,143.0
9,2800000.0,34.3,2017-09-04T00:00:00,1,2.53,9.0,17.0,3,False,False,False,8.7,0.0,Санкт-Петербург,544.0
3,2950000.0,35.0,2017-11-10T00:00:00,1,2.65,12.0,18.0,11,False,False,False,6.5,1.0,Санкт-Петербург,3.0000000000000004
14,5099000.0,61.0,2019-03-19T00:00:00,3,2.64,9.0,39.0,8,False,False,False,8.0,0.0,Санкт-Петербург,-1.0
20,2600000.0,33.0,2016-03-06T00:00:00,1,2.65,12.0,11.0,3,False,False,False,12.7,0.0,посёлок Шушары,229.0
3,9860000.0,89.3,2016-07-08T00:00:00,3,2.65,11.0,49.7,9,False,False,False,12.4,0.0,Санкт-Петербург,858.0
13,8850000.0,106.0,2018-04-04T00:00:00,3,3.47,4.0,70.0,2,False,False,False,11.2,0.0,Санкт-Петербург,-1.0
2,4700000.0,55.0,2018-12-15T00:00:00,3,2.65,4.0,38.1,4,False,False,False,5.2,0.0,Павловск,46.00000000000001
12,3400000.0,50.9,2019-01-22T00:00:00,2,2.8,5.0,29.4,1,False,False,False,6.8,0.0,Красное Село,49.0
20,26500000.0,141.6,2015-03-12T00:00:00,3,2.8,18.0,95.9,8,False,False,False,37.7,0.0,Санкт-Петербург,1110.0
17,21500000.0,95.8,2019-02-13T00:00:00,3,2.8,25.0,59.5,22,False,False,False,16.4,1.0,Санкт-Петербург,-1.0
2,6690000.0,90.0,2016-10-24T00:00:00,2,2.65,5.0,52.0,2,False,False,False,8.0,1.0,Санкт-Петербург,249.0
1,14000000.0,100.0,2018-08-11T00:00:00,3,2.65,5.0,63.183279742765265,2,False,False,False,12.847615335597668,0.0,Санкт-Петербург,90.00000000000001
3,2700000.0,26.69,2017-08-02T00:00:00,1,2.78,19.0,17.4,3,False,False,False,3.0,1.0,Санкт-Петербург,71.0
9,7600000.0,58.8,2019-04-15T00:00:00,3,2.6,9.0,39.5,8,False,False,False,7.554397817331428,2.0,Санкт-Петербург,-1.0
0,9200000.0,121.4,2017-09-29T00:00:00,3,3.4,3.0,75.2,3,False,False,False,21.2,0.0,Санкт-Петербург,102.0
10,3900000.0,32.4,2019-03-01T00:00:00,2,2.5,12.0,22.0,3,False,False,False,5.21744316708445,0.0,Санкт-Петербург,-1.0
4,1450000.0,43.8,2018-12-12T00:00:00,2,2.65,2.0,30.3,1,False,False,False,5.3,1.0,поселок Кирпичное,-1.0
8,1300000.0,26.0,2017-01-25T00:00:00,1,2.65,2.0,14.0,1,False,False,False,8.0,0.0,Приозерск,220.0
7,5500000.0,78.0,2018-10-31T00:00:00,3,2.65,10.0,49.0,9,False,False,False,10.3,0.0,посёлок Парголово,69.0
10,4600000.0,44.0,2018-12-10T00:00:00,1,2.8,19.0,16.0,7,False,False,False,10.0,1.0,Санкт-Петербург,36.0
10,4800000.0,58.0,2018-03-10T00:00:00,2,2.65,15.0,33.95726495726496,2,False,False,False,9.339867397867225,0.0,посёлок Парголово,60.0
14,4700000.0,44.8,2019-03-09T00:00:00,2,2.51,5.0,17.1,2,False,False,False,5.7,0.0,Санкт-Петербург,12.000000000000002
12,11500000.0,100.3,2017-09-20T00:00:00,2,3.0,8.0,74.0,8,False,False,False,17.0,0.0,Санкт-Петербург,-1.0
13,4390000.0,46.0,2018-04-01T00:00:00,1,2.56,10.0,22.201333333333334,9,False,False,False,11.388349514563105,0.0,Санкт-Петербург,45.00000000000001
17,4900000.0,58.0,2018-03-31T00:00:00,3,2.5,10.0,33.5,9,False,False,False,6.2,2.0,Санкт-Петербург,65.0
11,4399000.0,37.0,2019-03-15T00:00:00,1,2.6,17.0,19.0,1,False,False,False,9.0,0.0,Санкт-Петербург,-1.0
18,5250000.0,57.0,2017-04-07T00:00:00,3,2.55,9.0,19.0,3,False,False,False,6.0,0.0,Санкт-Петербург,355.00000000000006
11,3850000.0,55.8,2018-01-05T00:00:00,3,2.7,5.0,41.1,4,False,False,False,5.1,1.0,Колпино,340.0
15,4450000.0,60.0,2018-02-20T00:00:00,3,2.5,9.0,43.0,3,False,False,False,6.5,0.0,Санкт-Петербург,20.0
17,4600000.0,44.5,2018-01-12T00:00:00,1,2.65,12.0,20.0,8,False,False,False,10.2,2.0,Санкт-Петербург,452.0
0,5350000.0,54.0,2015-06-16T00:00:00,2,8.0,5.0,29.0,2,False,False,False,8.695738611807416,1.0,Красное Село,469.0
6,5400000.0,68.8,2017-05-24T00:00:00,2,2.75,22.0,35.55,20,False,False,False,13.67,0.0,посёлок Мурино,615.0
10,3000000.0,51.5,2019-02-21T00:00:00,3,2.65,5.0,32.53938906752411,4,False,False,False,5.0,1.0,Луга,45.00000000000001
3,3595000.0,32.0,2017-11-12T00:00:00,1,2.65,5.0,18.6,2,False,False,False,7.0,1.0,Санкт-Петербург,82.0
10,4345000.0,38.9,2018-01-19T00:00:00,1,2.65,16.0,20.3,16,False,False,False,10.2,2.0,Санкт-Петербург,130.0
10,5000000.0,44.08,2016-06-02T00:00:00,2,2.65,9.0,28.34,2,False,False,False,8.0,1.0,Санкт-Петербург,137.0
15,4000000.0,42.4,2018-11-24T00:00:00,2,2.65,9.0,28.1,2,False,False,False,5.6,0.0,Санкт-Петербург,5.0
20,1950000.0,28.2,2018-08-28T00:00:00,0,2.8,9.0,22.9,4,False,True,False,0.0,0.0,Никольское,-1.0
10,10880100.0,70.5,2018-06-09T00:00:00,2,2.8,9.0,41.27564102564103,7,False,False,False,14.2,2.0,Санкт-Петербург,179.00000000000003
11,2400000.0,45.2,2018-11-26T00:00:00,2,2.65,5.0,27.7,4,False,False,False,5.4,0.0,посёлок городского типа Вырица,85.0
4,2580000.0,26.23,2018-08-09T00:00:00,0,2.65,15.0,18.0,5,False,True,False,0.0,0.0,посёлок Мурино,35.0
1,8090518.0,79.6,2018-07-04T00:00:00,2,2.65,16.0,46.603418803418805,3,False,False,False,12.81816284259019,0.0,Санкт-Петербург,10.0
9,5200000.0,45.0,2017-09-21T00:00:00,2,2.57,9.0,12.0,2,False,False,False,20.0,1.0,Санкт-Петербург,64.0
20,8590000.0,62.1,2018-10-31T00:00:00,2,2.55,10.0,33.5,6,False,False,False,13.4,1.0,Санкт-Петербург,76.0
7,430000.0,30.4,2019-04-22T00:00:00,1,2.65,2.0,16.0,1,False,False,False,6.0,0.0,Сланцы,-1.0
15,3850000.0,45.9,2017-10-05T00:00:00,2,2.5,9.0,29.5,3,False,False,False,8.0,2.0,Санкт-Петербург,81.0
5,3320000.0,38.0,2018-02-26T00:00:00,1,2.75,5.0,16.0,1,False,False,False,12.0,2.0,Санкт-Петербург,151.0
16,7080000.0,57.0,2018-12-12T00:00:00,1,2.65,3.0,28.0,2,False,False,False,16.0,0.0,Санкт-Петербург,-1.0
22,4990000.0,46.1,2017-06-08T00:00:00,1,2.65,18.0,20.0,2,False,False,False,10.0,2.0,Санкт-Петербург,180.00000000000003
11,8200000.0,72.0,2018-08-31T00:00:00,2,2.75,22.0,42.0,12,False,False,False,11.0,1.0,Санкт-Петербург,93.0
14,7900000.0,60.9,2018-12-24T00:00:00,2,2.65,17.0,33.1,2,False,False,False,11.5,0.0,Санкт-Петербург,-1.0
14,8500000.0,63.3,2018-10-05T00:00:00,2,3.0,5.0,41.6,4,False,False,False,7.5,0.0,Санкт-Петербург,36.0
0,5700000.0,57.4,2018-07-03T00:00:00,2,2.5,10.0,29.8,8,False,False,False,14.0,5.0,Санкт-Петербург,45.00000000000001
13,27500000.0,101.8,2019-01-02T00:00:00,4,2.65,6.0,63.0,5,False,False,False,38.0,1.0,Санкт-Петербург,-1.0
